134507-2-37799-518610;518610;3. VERIFICAR LAS CONDICIONES AMBIENTALES Y DE SST ACORDE CON LOS LINEAMIENTOS ESTABLECIDOS PARA EL ÁREA DE DESEMPEÑO LABORAL;0
134507-2-37799-518611;518611;2. EFECTUAR LAS ACCIONES PARA LA PREVENCIÓN Y CONTROL DE LA PROBLEMÁTICA AMBIENTAL Y DE SST, TENIENDO EN CUENTA LOS PROCEDIMIENTOS ESTABLECIDOS POR LA ORGANIZACIÓN;0
134507-2-37799-518612;518612;1. INTERPRETAR LOS PROBLEMAS AMBIENTALES Y DE SST TENIENDO EN CUENTA LOS PLANES Y PROGRAMAS ESTABLECIDOS POR LA ORGANIZACIÓN Y EL ENTORNO SOCIAL;0
134507-2-37800-518613;518613;1. DESARROLLAR HABILIDADES PSICOMOTRICES EN EL CONTEXTO PRODUCTIVO Y SOCIAL;0
134507-2-37800-518614;518614;2. PRACTICAR HÁBITOS SALUDABLES MEDIANTE LA APLICACIÓN DE FUNDAMENTOS DE NUTRICIÓN E HIGIENE;0
134507-2-37800-518615;518615;4. IMPLEMENTAR UN PLAN DE ERGONOMÍA Y PAUSAS ACTIVAS SEGÚN LAS CARACTERÍSTICAS DE LA FUNCIÓN PRODUCTIVA;0
134507-2-37800-518616;518616;3. EJECUTAR ACTIVIDADES DE ACONDICIONAMIENTO FÍSICO ORIENTADAS HACIA EL MEJORAMIENTO DE LA CONDICIÓN FÍSICA EN LOS CONTEXTOS PRODUCTIVO Y SOCIAL;0
134507-2-38018-518077;518077;1. RECONOCER NECESIDADES DEL USUARIO TENIENDO EN CUENTA EL MARCO NORMATIVO, POLÍTICAS DE ATENCIÓN Y PORTAFOLIO DE SERVICIOS DE SALUD.;0
134507-2-38018-531833;531833;4. VERIFICAR EL NIVEL DE SATISFACCIÓN DE LA PERSONA DE ACUERDO CON SUS EXPECTATIVAS Y NORMAS TÉCNICAS.;0
134507-2-38018-587785;587785;3. ORIENTAR AL USUARIO HACIA LOS SERVICIOS DE SALUD , TENIENDO EN CUENTA SUS NECESIDADES, CONDICIONES DE ASEGURAMIENTO, DERECHOS Y DEBERES.;0
134507-2-38018-587786;587786;2. OFRECER INFORMACIÓN AL USUARIO DE ACUERDO CON NECESIDADES Y PORTAFOLIO DE SERVICIOS DE SALUD;0
134507-2-38365-518085;518085;3. TRAMITAR LA INFORMACIÓN DE LA PERSONA ADMITIDA DE ACUERDO CON NORMATIVA, POLÍTICAS INSTITUCIONALES, ACUERDOS CONTRACTUALES Y CÓDIGOS ÉTICOS VIGENTES;0
134507-2-38365-518087;518087;4. IMPLEMENTAR PLANES DE MEJORAMIENTO EN LOS PROCESOS ADMINISTRATIVOS DE ADMISIÓN SEGÚN HALLAZGOS, DELEGACIÓN, PROTOCOLOS INSTITUCIONALES Y NORMATIVA VIGENTE;0
134507-2-38365-518088;518088;1. RECONOCER LAS NECESIDADES DE LA PERSONA EN EL ACCESO A LOS SERVICIOS DE SALUD DE ACUERDO CON PORTAFOLIO DE SERVICIOS Y NORMATIVA LEGAL VIGENTE;0
134507-2-38365-587788;587788;2. TRAMITAR LA ADMISIÓN DE LA PERSONA A LOS SERVICIOS DE SALUD SEGÚN OFERTA INSTITUCIONAL, ACUERDOS CONTRACTUALES Y NORMATIVA LEGAL VIGENTE;0
134507-2-38558-522025;522025;04- Participar en acciones solidarias teniendo en cuenta el ejercicio de los derechos humanos, de los pueblos y de la naturaleza.;0
134507-2-38558-522026;522026;01- Reconocer el trabajo como factor de movilidad social y transformación vital con referencia a la fenomenología y a los derechos fundamentales en el trabajo.;0
134507-2-38558-522027;522027;03- Practicar los derechos fundamentales en el trabajo de acuerdo con la Constitución Política y los Convenios Internacionales.;0
134507-2-38558-522028;522028;02- Valorar la importancia de la ciudadanía laboral con base en el estudio de los derechos humanos y fundamentales en el trabajo.;0
134507-2-38560-550933;550933;4. VERIFICAR LOS RESULTADOS DE LOS PROCEDIMIENTOS MATEMÁTICOS CONFORME CON LOS REQUERIMIENTOS DE LOS DIFERENTES CONTEXTOS;0
134507-2-38560-550934;550934;2. PLANTEAR PROBLEMAS ARITMÉTICOS, GEOMÉTRICOS Y MÉTRICOS DE ACUERDO CON LOS CONTEXTOS PRODUCTIVO Y SOCIAL;0
134507-2-38560-550935;550935;3. SOLUCIONAR PROBLEMAS DEL ENTORNO PRODUCTIVO Y SOCIAL APLICANDO PRINCIPIOS MATEMÁTICOS;0
134507-2-38560-550936;550936;1. IDENTIFICAR SITUACIONES PROBLEMÁTICAS ASOCIADAS A SUS NECESIDADES DE CONTEXTO APLICANDO PROCEDIMIENTOS MATEMÁTICOS;0
134507-2-38670-587789;587789;3. REALIZAR EL COBRO DE LOS SERVICIOS PRESTADOS DE ACUERDO CON PROTOCOLOS INSTITUCIONALES;0
134507-2-38670-587790;587790;4. VERIFICAR EL PROCESO DE FACTURACIÓN SEGÚN TIPO DE CUENTA, FORMA DE PAGO Y PROCEDIMIENTOS INSTITUCIONALES.;0
134507-2-38670-587791;587791;2. LIQUIDAR LOS PROCEDIMIENTOS DE SALUD PRESTADOS SEGÚN PROTOCOLO INSTITUCIONAL Y NORMATIVA VIGENTE;0
134507-2-38670-587792;587792;1. RECONOCER EL MARCO NORMATIVO QUE RIGE EL PROCESO DE FACTURACIÓN Y COSTOS EN SALUD SEGÚN LOS MANUALES TARIFARIOS Y ACUERDOS ESTABLECIDOS;0
631101-1-2-567188;567188;APLICAR EN LA RESOLUCIÓN DE PROBLEMAS REALES DEL SECTOR PRODUCTIVO, LOS CONOCIMIENTOS, HABILIDADES Y DESTREZAS PERTINENTES A LAS COMPETENCIAS DEL PROGRAMA DE FORMACIÓN ASUMIENDO ESTRATEGIAS Y METODOLOGÍAS DE AUTOGESTIÓN;0
631101-1-32974-577869;577869;2. EFECTUAR LA VENTA CUMPLIENDO CON POLÍTICAS DE LA ORGANIZACIÓN 144H;0
631101-1-32974-577870;577870;1. ESTRUCTURAR PROPUESTA COMERCIAL DEL PRODUCTO Y SERVICIO DE ACUERDO CON EL MERCADO OBJETIVO 144H;0
631101-1-36180-567830;567830;1. PROMOVER MI DIGNIDAD Y LA DEL OTRO A PARTIR DE LOS PRINCIPIOS Y VALORES ÉTICOS COMO APORTE EN LA INSTAURACIÓN DE UNA CULTURA DE PAZ;0
631101-1-36180-567831;567831;4. CONTRIBUIR CON EL FORTALECIMIENTO DE LA CULTURA DE PAZ A PARTIR DE LA DIGNIDAD HUMANA Y LAS ESTRATEGIAS PARA LA TRANSFORMACIÓN DE CONFLICTOS;0
631101-1-36180-567832;567832;2. ESTABLECER RELACIONES DE CRECIMIENTO PERSONAL Y COMUNITARIO A PARTIR DEL BIEN COMÚN COMO APORTE PARA EL DESARROLLO SOCIAL;0
631101-1-36180-567833;567833;3. PROMOVER EL USO RACIONAL DE LOS RECURSOS NATURALES A PARTIR DE CRITERIOS DE SOSTENIBILIDAD Y SUSTENTABILIDAD ÉTICA Y NORMATIVA VIGENTE;0
631101-1-36182-567706;567706;1. IDENTIFICAR LA DINÁMICA ORGANIZACIONAL DEL SENA Y EL ROL DE LA FORMACIÓN PROFESIONAL INTEGRAL DE ACUERDO CON SU PROYECTO DE VIDA Y EL DESARROLLO PROFESIONAL;0
631101-1-37371-567784;567784;4. IMPLEMENTAR BUENAS PRÁCTICAS DE USO, DE ACUERDO CON LA TECNOLOGÍA EMPLEADA;0
631101-1-37371-567785;567785;3. VERIFICAR LOS RESULTADOS OBTENIDOS, DE ACUERDO CON LOS REQUERIMIENTOS;0
631101-1-37371-567786;567786;1. SELECCIONAR HERRAMIENTAS DE TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC), DE ACUERDO CON LAS NECESIDADES IDENTIFICADAS;0
631101-1-37371-567787;567787;2. USAR HERRAMIENTAS TIC, DE ACUERDO CON LOS REQUERIMIENTOS, MANUALES DE FUNCIONAMIENTO, PROCEDIMIENTOS Y ESTÁNDARES;0
631101-1-37454-577854;577854;2. PROSPECTAR CLIENTES POTENCIALES SEGÚN EL PRODUCTO O SERVICIO DE LA ORGANIZACIÓN 144H;0
631101-1-37454-577855;577855;1. SELECCIONAR LOS CRITERIOS PARA LA CARACTERIZACIÓN DE CLIENTES POTENCIALES DE ACUERDO CON SEGMENTO DE MERCADO 48H;0
631101-1-37462-577871;577871;2. EJECUTAR ACCIONES POSTVENTA DE ACUERDO CON POLÍTICAS DE LA ORGANIZACIÓN 48H;0
631101-1-37462-577872;577872;1. DETERMINAR ACCIONES POSTVENTA A PARTIR DE LA EXPERIENCIA DE SERVICIO 144H;0
631101-1-37714-567820;567820;5. COMUNICARSE DE MANERA SENCILLA EN INGLÉS EN FORMA ORAL Y ESCRITA CON UN VISITANTE O COLEGA EN UN CONTEXTO LABORAL COTIDIANO;0
631101-1-37714-567821;567821;4. LLEVAR A CABO ACCIONES DE MEJORA RELACIONADAS CON EL INTERCAMBIO DE INFORMACIÓN BÁSICA EN INGLÉS, SOBRE SÍ MISMO, OTRAS PERSONAS, SU CONTEXTO INMEDIATO ASÍ COMO DE EXPERIENCIAS PASADAS;0
631101-1-37714-567822;567822;1. COMPRENDER INFORMACIÓN BÁSICA ORAL Y ESCRITA EN INGLÉS ACERCA DE SÍ MISMO, DE LAS PERSONAS Y DE SU CONTEXTO INMEDIATO EN REALIDADES PRESENTES E HISTORIAS DE VIDA;0
631101-1-37714-567823;567823;2. DESCRIBIR A NIVEL BÁSICO, DE FORMA ORAL Y ESCRITA EN INGLÉS PERSONAS, SITUACIONES Y LUGARES DE ACUERDO CON SUS COSTUMBRES Y EXPERIENCIAS DE VIDA;0
631101-1-37714-567824;567824;3. PARTICIPAR EN INTERCAMBIOS CONVERSACIONALES BÁSICOS EN FORMA ORAL Y ESCRITA EN INGLÉS EN DIFERENTES SITUACIONES SOCIALES TANTO EN LA COTIDIANIDAD COMO EN EXPERIENCIAS PASADAS;0
631101-1-37714-567825;567825;6. PONER EN PRÁCTICA VOCABULARIO BÁSICO Y EXPRESIONES COMUNES DE SU ÁREA OCUPACIONAL EN CONTEXTOS ESPECÍFICOS DE SU TRABAJO POR MEDIO DEL USO DE FRASES SENCILLAS EN FORMA ORAL Y ESCRITA;0
631101-1-37799-567792;567792;4. REPORTAR LAS CONDICIONES Y ACTOS QUE AFECTEN LA PROTECCIÓN DEL MEDIO AMBIENTE Y LA SST, DE ACUERDO CON LOS LINEAMIENTOS ESTABLECIDOS EN EL CONTEXTO ORGANIZACIONAL Y SOCIAL;0
631101-1-37799-567793;567793;2. EFECTUAR LAS ACCIONES PARA LA PREVENCIÓN Y CONTROL DE LA PROBLEMÁTICA AMBIENTAL Y DE SST, TENIENDO EN CUENTA LOS PROCEDIMIENTOS ESTABLECIDOS POR LA ORGANIZACIÓN;0
631101-1-37799-567794;567794;1. INTERPRETAR LOS PROBLEMAS AMBIENTALES Y DE SST TENIENDO EN CUENTA LOS PLANES Y PROGRAMAS ESTABLECIDOS POR LA ORGANIZACIÓN Y EL ENTORNO SOCIAL;0
631101-1-37799-567795;567795;3. VERIFICAR LAS CONDICIONES AMBIENTALES Y DE SST ACORDE CON LOS LINEAMIENTOS ESTABLECIDOS PARA EL ÁREA DE DESEMPEÑO LABORAL;0
631101-1-37800-567788;567788;1. DESARROLLAR HABILIDADES PSICOMOTRICES EN EL CONTEXTO PRODUCTIVO Y SOCIAL;0
631101-1-37800-567789;567789;4. IMPLEMENTAR UN PLAN DE ERGONOMÍA Y PAUSAS ACTIVAS SEGÚN LAS CARACTERÍSTICAS DE LA FUNCIÓN PRODUCTIVA;0
631101-1-37800-567790;567790;3. EJECUTAR ACTIVIDADES DE ACONDICIONAMIENTO FÍSICO ORIENTADAS HACIA EL MEJORAMIENTO DE LA CONDICIÓN FÍSICA EN LOS CONTEXTOS PRODUCTIVO Y SOCIAL;0
631101-1-37800-567791;567791;2. PRACTICAR HÁBITOS SALUDABLES MEDIANTE LA APLICACIÓN DE FUNDAMENTOS DE NUTRICIÓN E HIGIENE;0
631101-1-37801-567780;567780;3. ORGANIZAR PROCESO PRODUCTIVO DE FORMA ORDENADA Y SISTEMÁTICA SEGÚN LOS CAMBIOS FÍSICOS QUE OCURREN EN EL CONTEXTO;0
631101-1-37801-567781;567781;4. PROPONER ACCIONES DE MEJORA EN SU CONTEXTO DE ACUERDO CON PRINCIPIOS FÍSICOS;0
631101-1-37801-567782;567782;2. INTERPRETAR LOS CAMBIOS QUE SE PRESENTAN EN LOS CUERPOS SEGÚN LOS PRINCIPIOS Y LEYES FÍSICAS;0
631101-1-37801-567783;567783;1. APLICAR FUNDAMENTOS DE LA FÍSICA EN LA RESOLUCIÓN DE PROBLEMAS DE ACUERDO CON LOS REQUERIMIENTOS DEL CONTEXTO PRODUCTIVO;0
631101-1-37802-567756;567756;2. DECODIFICAR MENSAJES COMUNICATIVOS EN SITUACIONES DE LA VIDA SOCIAL Y LABORAL, TENIENDO EN CUENTA EL CONTEXTO DE LA COMUNICACIÓN;0
631101-1-37802-567757;567757;1. INTERPRETAR EL SENTIDO DE LA COMUNICACIÓN COMO MEDIO DE EXPRESIÓN SOCIAL, CULTURAL, LABORAL Y ARTÍSTICA;0
631101-1-37802-567758;567758;4. APLICAR ACCIONES DE MEJORAMIENTO EN EL DESARROLLO DE PROCESOS COMUNICATIVOS SEGÚN REQUERIMIENTOS DEL CONTEXTO;0
631101-1-37802-567759;567759;3. VALIDAR LA IMPORTANCIA DE LOS PROCESOS COMUNICATIVOS TENIENDO EN CUENTA CRITERIOS DE LÓGICA Y RACIONALIDAD;0
631101-1-38558-567796;567796;02- Valorar la importancia de la ciudadanía laboral con base en el estudio de los derechos humanos y fundamentales en el trabajo.;0
631101-1-38558-567797;567797;01- Reconocer el trabajo como factor de movilidad social y transformación vital con referencia a la fenomenología y a los derechos fundamentales en el trabajo.;0
631101-1-38558-567798;567798;04- Participar en acciones solidarias teniendo en cuenta el ejercicio de los derechos humanos, de los pueblos y de la naturaleza.;0
631101-1-38558-567799;567799;03- Practicar los derechos fundamentales en el trabajo de acuerdo con la Constitución Política y los Convenios Internacionales.;0
631101-1-38560-567752;567752;1. IDENTIFICAR SITUACIONES PROBLEMÁTICAS ASOCIADAS A SUS NECESIDADES DE CONTEXTO APLICANDO PROCEDIMIENTOS MATEMÁTICOS;0
631101-1-38560-567753;567753;3. SOLUCIONAR PROBLEMAS DEL ENTORNO PRODUCTIVO Y SOCIAL APLICANDO PRINCIPIOS MATEMÁTICOS;0
631101-1-38560-567754;567754;4. VERIFICAR LOS RESULTADOS DE LOS PROCEDIMIENTOS MATEMÁTICOS CONFORME CON LOS REQUERIMIENTOS DE LOS DIFERENTES CONTEXTOS;0
631101-1-38560-567755;567755;2. PLANTEAR PROBLEMAS ARITMÉTICOS, GEOMÉTRICOS Y MÉTRICOS DE ACUERDO CON LOS CONTEXTOS PRODUCTIVO Y SOCIAL;0
631101-1-38561-567826;567826;4. VALORAR LA PROPUESTA DE NEGOCIO CONFORME CON SU ESTRUCTURA Y NECESIDADES DEL SECTOR PRODUCTIVO Y SOCIAL;0
631101-1-38561-567827;567827;3. ESTRUCTURAR EL PLAN DE NEGOCIO DE ACUERDO CON LAS CARACTERÍSTICAS EMPRESARIALES Y TENDENCIAS DE MERCADO;0
631101-1-38561-567828;567828;1. INTEGRAR ELEMENTOS DE LA CULTURA EMPRENDEDORA TENIENDO EN CUENTA EL PERFIL PERSONAL Y EL CONTEXTO DE DESARROLLO SOCIAL;0
631101-1-38561-567829;567829;2. CARACTERIZAR LA IDEA DE NEGOCIO TENIENDO EN CUENTA LAS OPORTUNIDADES Y NECESIDADES DEL SECTOR PRODUCTIVO Y SOCIAL;0
121518-1-1-241495;241495;ASUMIR RESPONSABLEMENTE LOS CRITERIOS DE PRESERVACIÓN Y CONSERVACIÓN DEL MEDIO AMBIENTE Y DE DESARROLLO SOSTENIBLE, EN EL EJERCICIO DE SU DESEMPEÑO LABORAL Y SOCIAL.;0
121518-1-1-241496;241496;APLICAR TÉCNICAS DE CULTURA FÍSICA PARA EL MEJORAMIENTO DE SU EXPRESIÓN CORPORAL, DESEMPEÑO LABORAL SEGÚN LA NATURALEZA Y COMPLEJIDAD DEL ÁREA OCUPACIONAL.;0
121518-1-1-241497;241497;GESTIONAR LA INFORMACIÓN DE ACUERDO CON LOS PROCEDIMIENTOS ESTABLECIDOS Y CON LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN DISPONIBLES.;0
121518-1-1-241498;241498;DESARROLLAR PROCESOS COMUNICATIVOS EFICACES Y ASERTIVOS DENTRO DE CRITERIOS DE RACIONALIDAD QUE POSIBILITEN LA CONVIVENCIA, EL ESTABLECIMIENTO DE ACUERDOS, LA CONSTRUCCIÓN COLECTIVA DEL CONOCIMIENTO Y LA RESOLUCIÓN DE PROBLEMAS DE CARÁCTER PRODUCTIVO Y SOCIAL.;0
121518-1-1-241499;241499;IDENTIFICAR LAS OPORTUNIDADES QUE EL SENA OFRECE EN EL MARCO DE LA FORMACIÓN PROFESIONAL DE ACUERDO CON EL CONTEXTO NACIONAL E INTERNACIONAL.;0
121518-1-1-241500;241500;GENERAR HÁBITOS SALUDABLES EN SU ESTILO DE VIDA PARA GARANTIZAR LA PREVENCIÓN DE RIESGOS OCUPACIONALES DE ACUERDO CON EL DIAGNÓSTICO DE SU CONDICIÓN FÍSICA INDIVIDUAL Y LA NATURALEZA Y COMPLEJIDAD DE SU DESEMPEÑO LABORAL.;0
121518-1-1-241501;241501;RECONOCER EL ROL DE LOS PARTICIPANTES EN EL PROCESO FORMATIVO, EL PAPEL DE LOS AMBIENTES DE APRENDIZAJE Y LA METODOLOGÍA DE FORMACIÓN, DE ACUERDO CON LA DINÁMICA ORGANIZACIONAL DEL SENA;0
121518-1-1-241502;241502;ASUMIR ACTITUDES CRÍTICAS , ARGUMENTATIVAS Y PROPOSITIVAS EN FUNCIÓN DE LA RESOLUCIÓN DE PROBLEMAS DE CARÁCTER PRODUCTIVO Y SOCIAL.;0
121518-1-1-241503;241503;ASUMIR LOS DEBERES Y DERECHOS CON BASE EN LAS LEYES Y LA NORMATIVA INSTITUCIONAL EN EL MARCO DE SU PROYECTO DE VIDA.;0
121518-1-1-241504;241504;GENERAR PROCESOS AUTÓNOMOS Y DE TRABAJO COLABORATIVO PERMANENTES, FORTALECIENDO EL EQUILIBRIO DE LOS COMPONENTES RACIONALES Y EMOCIONALES ORIENTADOS HACIA EL DESARROLLO HUMANO INTEGRAL.;0
121518-1-1-241505;241505;REDIMENSIONAR PERMANENTEMENTE SU PROYECTO DE VIDA DE ACUERDO CON LAS CIRCUNSTANCIAS DEL CONTEXTO Y CON VISIÓN PROSPECTIVA.;0
121518-1-1-241506;241506;DESARROLLAR PERMANENTEMENTE LAS HABILIDADES PSICOMOTRICES Y DE PENSAMIENTO EN LA EJECUCIÓN DE LOS PROCESOS DE APRENDIZAJE.;0
121518-1-1-241507;241507;INTERACTUAR EN LOS CONTEXTOS PRODUCTIVOS Y SOCIALES EN FUNCIÓN DE LOS PRINCIPIOS Y VALORES UNIVERSALES.;0
121518-1-1-241508;241508;CONCERTAR ALTERNATIVAS Y ACCIONES DE FORMACIÓN PARA EL DESARROLLO DE LAS COMPETENCIAS DEL PROGRAMA FORMACIÓN, CON BASE EN LA POLÍTICA INSTITUCIONAL.;0
121518-1-2-241548;241548;APLICAR EN LA RESOLUCIÓN DE PROBLEMAS REALES DEL SECTOR PRODUCTIVO, LOS CONOCIMIENTOS, HABILIDADES Y DESTREZAS PERTINENTES A LAS COMPETENCIAS DEL PROGRAMA DE FORMACIÓN ASUMIENDO ESTRATEGIAS Y METODOLOGÍAS DE AUTOGESTIÓN;0
121518-1-2759-241428;241428;MANEJAR UNA NEGOCIACIÓN SEGÚN PARÁMETROS LEGALES Y COMERCIALES VIGENTES.;0
121518-1-2759-241429;241429;INTERPRETAR LA MEJOR FORMA DE PAGO DE IMPORTACIÓN Y EXPORTACIÓN SEGÚN ACUERDOS COMERCIALES Y NORMAS DE COMERCIO INTERNACIONAL, REGLAS, USOS UNIFORMES Y NORMAS CAMBIARIAS;0
121518-1-2759-241430;241430;ELABORAR DIFERENTES TIPOS DE CONTRATOS COMERCIALES SEGÚN ACUERDOS DE NEGOCIACIÓN Y LAS CARACTERÍSTICAS DEL SERVICIO O PRODUCTO.;0
121518-1-2759-241431;241431;REALIZAR CONTACTOS COMERCIALES SEGÚN ACUERDOS MULTILATERALES, LAS ALIANZAS ESTRATÉGICAS Y LOS OBJETIVOS DEL NEGOCIO.;0
121518-1-2760-241480;241480;VALORAR EL DESARROLLO DE LOS PROCESOS LOGÍSTICOS SEGÚN EL DESEMPEÑO DE LA INDUSTRIA Y LA COMPETENCIA NACIONAL E INTERNACIONAL.;0
121518-1-2760-241482;241482;REDISEÑAR LOS PROCESOS LOGÍSTICOS TENIENDO EN CUENTA ESPECIFICACIONES E INDICADORES DE GESTIÓN Y SU CUMPLIMIENTO.;0
121518-1-2760-241484;241484;PRESENTAR INFORMES DE RESULTADOS DE LA VERIFICACIÓN, ACTUALIZACIÓN Y RETROALIMENTACIÓN DEL DESARROLLO DE LOS PROCESOS SEGÚN LOS PLANES LOGÍSTICOS ESTABLECIDOS.;0
121518-1-2761-241524;241524;EVALUAR LA GESTIÓN DEL TALENTO HUMANO SEGÚN NIVELES DE RENDIMIENTO, NORMAS Y PROCEDIMIENTOS ESTABLECIDOS.;0
121518-1-2761-241527;241527;COORDINAR EL TALENTO HUMANO DE ACUERDO CON LOS OBJETIVOS, ESTRATEGIAS E INDICADORES DE GESTIÓN, TIEMPOS Y RECURSOS.;0
121518-1-2761-241528;241528;DETERMINAR LOS RECURSOS NECESARIOS PARA EL DESARROLLO DE LA DIRECCIÓN DEL TALENTO HUMANO SEGÚN LA POLÍTICA DE LA ORGANIZACIÓN.;0
121518-1-2761-241531;241531;REALIZAR EL ENTRENAMIENTO Y EL SEGUIMIENTO DEL DESEMPEÑO DEL TALENTO HUMANO SEGÚN POLÍTICA DE LA ORGANIZACIÓN.;0
121518-1-2769-241432;241432;REALIZAR LA CONSOLIDACIÓN DE LA INFORMACIÓN DE ACUERDO CON LA POLÍTICA DE LA ORGANIZACIÓN.;0
121518-1-2769-241433;241433;PRESENTAR INFORMES DE LOS PROCESOS LOGÍSTICOS DE ACUERDO CON LA POLÍTICA DE LA ORGANIZACIÓN.;0
121518-1-2769-241434;241434;CLASIFICAR LA INFORMACIÓN RECOLECTADA DE LAS REQUISICIONES LOGÍSTICAS DE LAS UNIDADES DE NEGOCIO DE ACUERDO CON LA POLÍTICA DE LA ORGANIZACIÓN.;0
